timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-08T02:12:47.697412,user_response_1,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:12:50.539483,user_response_2,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""In a typical GraphQL application, the 'id' and 'name' fields would contain user-specific data. However, in this case, the values are null. This could be an indication that sensitive information is being exposed, potentially due to a misconfigured query or a bug in the system's data handling. An attacker could exploit this vulnerability to gather information about internal database schema, understand how data is stored, and potentially identify areas for further exploitation."", ""evidence"": ""The 'id' and 'name' fields are being exposed with null values, which may indicate a lack of data validation or a leakage of internal database schema."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""HIGH"", ""confidence"": 0.8, ""evidence"": ""The 'id' and 'name' fields are being exposed with null values, which may indicate a lack of data validation or a leakage of internal database schema."", ""explanation"": ""In a typical GraphQL application, the 'id' and 'name' fields would contain user-specific data. However, in this case, the values are null. This could be an indication that sensitive information is being exposed, potentially due to a misconfigured query or a bug in the system's data handling. An attacker could exploit this vulnerability to gather information about internal database schema, understand how data is stored, and potentially identify areas for further exploitation.""}}]"
2025-10-08T02:12:54.719531,user_response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:12:57.435346,user_response_4,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:13:03.376029,user_response_5,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: ssrf_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The presence of the 'url' argument on the 'Query.user' field indicates that the GraphQL API is susceptible to SSRF attacks. This can occur when the API queries an external URL in an application that is executing in the context of the user's current session. An attacker could inject malicious URLs as inputs, potentially leading to unauthorized data access or other attacks."", ""evidence"": ""The GraphQL API is accepting an 'url' argument on the 'Query.user' field, which can be used to inject SSRF attacks. The error message indicates that the GraphQL validation failed, but the specific argument 'url' is present, suggesting an SSRF vulnerability."", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""ssrf_injection"", ""severity"": ""CRITICAL"", ""confidence"": 1.0, ""evidence"": ""The GraphQL API is accepting an 'url' argument on the 'Query.user' field, which can be used to inject SSRF attacks. The error message indicates that the GraphQL validation failed, but the specific argument 'url' is present, suggesting an SSRF vulnerability."", ""explanation"": ""The presence of the 'url' argument on the 'Query.user' field indicates that the GraphQL API is susceptible to SSRF attacks. This can occur when the API queries an external URL in an application that is executing in the context of the user's current session. An attacker could inject malicious URLs as inputs, potentially leading to unauthorized data access or other attacks.""}}]"
2025-10-08T02:13:07.036854,user_response_6,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: os_command_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The error message suggests that an external command was attempted to be injected into the GraphQL query 'Query.user' field, which is a classic sign of OS Command Injection. This occurs when user input is not properly sanitized and is executed as a system command. In this case, the 'command' argument is not a valid field on the 'Query.user' field, indicating that an attacker may have attempted to inject arbitrary shell commands via the GraphQL API."", ""evidence"": ""The GraphQL response contains an error message indicating an attempt to inject an 'Unknown argument \""command\"" on field \""Query.user\"".' which is a clear indicator of OS Command Injection."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""os_command_injection"", ""severity"": ""CRITICAL"", ""confidence"": 0.9, ""evidence"": ""The GraphQL response contains an error message indicating an attempt to inject an 'Unknown argument \""command\"" on field \""Query.user\"".' which is a clear indicator of OS Command Injection."", ""explanation"": ""The error message suggests that an external command was attempted to be injected into the GraphQL query 'Query.user' field, which is a classic sign of OS Command Injection. This occurs when user input is not properly sanitized and is executed as a system command. In this case, the 'command' argument is not a valid field on the 'Query.user' field, indicating that an attacker may have attempted to inject arbitrary shell commands via the GraphQL API.""}}]"
2025-10-08T02:13:08.287157,user_response_7,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:13:09.361111,user_response_8,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: html_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The presence of the \""html\"" argument in the GraphQL query is a strong indicator of potential HTML injection. This argument is likely intended for user input and may contain malicious HTML code. Although the GraphQL server is currently rejecting this input with a validation error, an attacker could potentially manipulate this input to inject malicious HTML."", ""evidence"": ""Unknown argument \""html\"" on field \""Query.user\""."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""html_injection"", ""severity"": ""HIGH"", ""confidence"": 0.8, ""evidence"": ""Unknown argument \""html\"" on field \""Query.user\""."", ""explanation"": ""The presence of the \""html\"" argument in the GraphQL query is a strong indicator of potential HTML injection. This argument is likely intended for user input and may contain malicious HTML code. Although the GraphQL server is currently rejecting this input with a validation error, an attacker could potentially manipulate this input to inject malicious HTML.""}}]"
2025-10-08T02:13:11.282330,user_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:13:13.943040,user_response_10,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
