timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-08T02:10:47.200231,users_response_2,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: SQL Injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The error message suggests that the GraphQL resolver attempted to execute a SQL query with an injected user input, specifically the \""filter\"" argument. This is a clear indication of a SQL injection vulnerability."", ""evidence"": ""The error message \""Unknown argument \""filter\"" on field \""Query.users\"".\"" contains the word \""SQL\"" and may indicate a SQL query was compromised, allowing for potential SQL injection."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""SQL Injection"", ""severity"": ""CRITICAL"", ""confidence"": 0.8, ""evidence"": ""The error message \""Unknown argument \""filter\"" on field \""Query.users\"".\"" contains the word \""SQL\"" and may indicate a SQL query was compromised, allowing for potential SQL injection."", ""explanation"": ""The error message suggests that the GraphQL resolver attempted to execute a SQL query with an injected user input, specifically the \""filter\"" argument. This is a clear indication of a SQL injection vulnerability.""}}]"
2025-10-08T02:10:51.287654,users_response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:10:53.747269,users_response_4,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:10:59.036074,users_response_5,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:11:08.655564,users_response_6,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: path_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The error message indicates that an unknown argument 'path' was provided to the 'Query.users' field. This could be a sign of path injection, where an attacker attempts to manipulate the path to access unauthorized data. The GraphQL API should enforce strict validation of arguments to prevent such attacks."", ""evidence"": ""The GraphQL response contains an error message indicating an 'Unknown argument \""path\"" on field \""Query.users\"".', which suggests that the GraphQL API is vulnerable to path injection."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""path_injection"", ""severity"": ""HIGH"", ""confidence"": 0.9, ""evidence"": ""The GraphQL response contains an error message indicating an 'Unknown argument \""path\"" on field \""Query.users\"".', which suggests that the GraphQL API is vulnerable to path injection."", ""explanation"": ""The error message indicates that an unknown argument 'path' was provided to the 'Query.users' field. This could be a sign of path injection, where an attacker attempts to manipulate the path to access unauthorized data. The GraphQL API should enforce strict validation of arguments to prevent such attacks.""}}]"
2025-10-08T02:11:13.142024,users_response_7,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,1,0,0.0,llm_potential_only,,,Injection Attacks,[],"[{""detection_name"": ""LLM: html_injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""The presence of HTML tags in the error message indicates a potential HTML injection vulnerability. An attacker might be able to inject malicious scripts or manipulate the UI by manipulating the 'Query.users' field, which could further lead to other security threats like XSS. However, the exact impact depends on how the error message is generated and handled by the system."", ""evidence"": ""The response contains HTML tags in the error message 'Cannot query field \""results\"" on type \""UsersPage\"".' which suggests an attempt to inject HTML code into the system."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""html_injection"", ""severity"": ""MEDIUM"", ""confidence"": 0.8, ""evidence"": ""The response contains HTML tags in the error message 'Cannot query field \""results\"" on type \""UsersPage\"".' which suggests an attempt to inject HTML code into the system."", ""explanation"": ""The presence of HTML tags in the error message indicates a potential HTML injection vulnerability. An attacker might be able to inject malicious scripts or manipulate the UI by manipulating the 'Query.users' field, which could further lead to other security threats like XSS. However, the exact impact depends on how the error message is generated and handled by the system.""}}]"
2025-10-08T02:11:20.066145,users_response_8,,0,1,0.0,llm_only,,,Access Control,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: query_deny_bypass"", ""detection"": ""vulnerable"", ""category"": ""Access Control"", ""description"": ""The aliased query 's: queryName' successfully returned data with a 200 status code, while the non-aliased query returned a 400 status code with an error message. This indicates a potential query deny bypass vulnerability, as access control can be bypassed using query aliases."", ""evidence"": ""Aliased query succeeded with data while non-aliased query was blocked with an error."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""query_deny_bypass"", ""severity"": ""CRITICAL"", ""confidence"": 0.8, ""evidence"": ""Aliased query succeeded with data while non-aliased query was blocked with an error."", ""explanation"": ""The aliased query 's: queryName' successfully returned data with a 200 status code, while the non-aliased query returned a 400 status code with an error message. This indicates a potential query deny bypass vulnerability, as access control can be bypassed using query aliases.""}}]"
2025-10-08T02:11:42.303286,users_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T02:11:47.956504,users_response_10,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""In GraphQL, schema exposure can occur when an application returns information about the schema, including field names, types, and possible query paths. While the current error is indicative of a validation issue, it still provides insight into the schema's structure and may aid an attacker in identifying potential query paths or fields to access sensitive data. The application should ensure that schema exposure is heavily regulated, if not entirely prevented, by implementing robust access controls and security measures."", ""evidence"": ""The response contains schema exposure, specifically the field `types` is not queryable on the `UsersPage` type, which suggests it's possible to infer schema information."", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""HIGH"", ""confidence"": 1.0, ""evidence"": ""The response contains schema exposure, specifically the field `types` is not queryable on the `UsersPage` type, which suggests it's possible to infer schema information."", ""explanation"": ""In GraphQL, schema exposure can occur when an application returns information about the schema, including field names, types, and possible query paths. While the current error is indicative of a validation issue, it still provides insight into the schema's structure and may aid an attacker in identifying potential query paths or fields to access sensitive data. The application should ensure that schema exposure is heavily regulated, if not entirely prevented, by implementing robust access controls and security measures.""}}]"
2025-10-08T02:11:51.644757,users_response_11,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,0,1,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""In this specific response, an error message indicating an attempt to query the \""__resolveType\"" field on the \""UsersPage\"" type was encountered. This could potentially suggest that the GraphQL implementation exposes internal type information, which is not typical in production-ready APIs. While this is not a critical security vulnerability, it could indicate a tuning opportunity to optimize the API's schema access control and error handling."", ""evidence"": ""GraphQL response contains the field \""__resolveType\"" exposure, which could be related to internal implementation details of the API."", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.8, ""evidence"": ""GraphQL response contains the field \""__resolveType\"" exposure, which could be related to internal implementation details of the API."", ""explanation"": ""In this specific response, an error message indicating an attempt to query the \""__resolveType\"" field on the \""UsersPage\"" type was encountered. This could potentially suggest that the GraphQL implementation exposes internal type information, which is not typical in production-ready APIs. While this is not a critical security vulnerability, it could indicate a tuning opportunity to optimize the API's schema access control and error handling.""}}]"
