timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-08T07:48:09.699724,createPhoto_response_1,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: sql_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The presence of the string '0 OR '1'='1' in the response data is a clear indicator of SQL injection. This input is designed to bypass the OR operator in SQL and is commonly used to inject malicious SQL code. Since this input is used in the context of creating a photo, it suggests that the vulnerability may be exploitable and critical in severity."", ""evidence"": ""The response contains the string '0 OR '1'='1' in the 'title', 'url', and 'thumbnailUrl' fields, which is a classic indicator of SQL injection. This input is used in the context of creating a photo, suggesting that the vulnerability may be exploitable."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""sql_injection"", ""severity"": ""CRITICAL"", ""confidence"": 0.9, ""evidence"": ""The response contains the string '0 OR '1'='1' in the 'title', 'url', and 'thumbnailUrl' fields, which is a classic indicator of SQL injection. This input is used in the context of creating a photo, suggesting that the vulnerability may be exploitable."", ""explanation"": ""The presence of the string '0 OR '1'='1' in the response data is a clear indicator of SQL injection. This input is designed to bypass the OR operator in SQL and is commonly used to inject malicious SQL code. Since this input is used in the context of creating a photo, it suggests that the vulnerability may be exploitable and critical in severity.""}}]"
2025-10-08T07:48:12.042610,createPhoto_response_2,200,1,1,1.0,both_detected,Injection Attacks,,,0,1,0,1,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""Cross-Site Scripting (XSS) Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""XSS injection vulnerability detected - malicious script patterns found in response"", ""evidence"": ""Response status: 200, XSS patterns detected in response data""}]","[{""detection_name"": ""LLM: xss_injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response contains user-controlled data that is not properly sanitized, allowing an attacker to inject malicious JavaScript code. This can lead to cross-site scripting attacks, where an attacker can execute malicious scripts in the context of the client's browser, potentially leading to a wide range of attacks, including session hijacking, data theft, and unauthorized access to sensitive data."", ""evidence"": ""The presence of script tags (<script>alert('xss')</script>) in the response data, specifically in the 'title', 'url', and 'thumbnailUrl' fields, indicates that the application is vulnerable to Cross-Site Scripting (XSS) injection."", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""xss_injection"", ""severity"": ""CRITICAL"", ""confidence"": 1.0, ""evidence"": ""The presence of script tags (<script>alert('xss')</script>) in the response data, specifically in the 'title', 'url', and 'thumbnailUrl' fields, indicates that the application is vulnerable to Cross-Site Scripting (XSS) injection."", ""explanation"": ""The GraphQL response contains user-controlled data that is not properly sanitized, allowing an attacker to inject malicious JavaScript code. This can lead to cross-site scripting attacks, where an attacker can execute malicious scripts in the context of the client's browser, potentially leading to a wide range of attacks, including session hijacking, data theft, and unauthorized access to sensitive data.""}}]"
2025-10-08T07:48:17.262384,createPhoto_response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T07:48:20.725375,createPhoto_response_4,200,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: OS Command Injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The response data contains injected SQL code with UNION operator, which is a clear indicator of OS Command Injection. This type of vulnerability could allow an attacker to inject arbitrary operating system commands and potentially lead to a total system compromise."", ""evidence"": ""The presence of injected SQL code with UNION operator to inject commands like 'union select id from users where name =', and the response data contains an error that resembles a command execution"", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""OS Command Injection"", ""severity"": ""CRITICAL"", ""confidence"": 0.9, ""evidence"": ""The presence of injected SQL code with UNION operator to inject commands like 'union select id from users where name =', and the response data contains an error that resembles a command execution"", ""explanation"": ""The response data contains injected SQL code with UNION operator, which is a clear indicator of OS Command Injection. This type of vulnerability could allow an attacker to inject arbitrary operating system commands and potentially lead to a total system compromise.""}}]"
2025-10-08T07:48:23.481940,createPhoto_response_5,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T07:48:26.980601,createPhoto_response_6,200,1,1,1.0,both_detected,Injection Attacks,,,0,1,0,1,0,0,0.0,simple_potential_only,,Injection Attacks,,"[{""detection_name"": ""HTML Injection"", ""detection"": ""potential"", ""category"": ""Injection Attacks"", ""description"": ""HTML injection vulnerability detected - HTML markup found in response"", ""evidence"": ""Response status: 200, HTML patterns detected in response data""}]","[{""detection_name"": ""LLM: HTML Injection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The response contains HTML tags in the 'title', 'url', and 'thumbnailUrl' fields, which suggests that an attacker could inject malicious HTML into the application. This could lead to Cross-Site Scripting (XSS) vulnerabilities. This is a critical finding, as XSS vulnerabilities can allow an attacker to steal user data, manipulate account settings, or hijack user sessions."", ""evidence"": ""Presence of `<img src=x onerror=alert(\""xss\"")>` in the response, indicating HTML tags are being injected"", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""HTML Injection"", ""severity"": ""CRITICAL"", ""confidence"": 1.0, ""evidence"": ""Presence of `<img src=x onerror=alert(\""xss\"")>` in the response, indicating HTML tags are being injected"", ""explanation"": ""The response contains HTML tags in the 'title', 'url', and 'thumbnailUrl' fields, which suggests that an attacker could inject malicious HTML into the application. This could lead to Cross-Site Scripting (XSS) vulnerabilities. This is a critical finding, as XSS vulnerabilities can allow an attacker to steal user data, manipulate account settings, or hijack user sessions.""}}]"
2025-10-08T07:48:40.466368,createPhoto_response_7,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-08T07:48:42.724979,createPhoto_response_8,,0,1,0.0,llm_only,,,Access Control,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: query_deny_bypass"", ""detection"": ""vulnerable"", ""category"": ""Access Control"", ""description"": ""In the provided responses, the non-aliased query attempts to create a photo but receives a 400 error, indicating that access control is in place. On the other hand, the aliased query using the 's: queryName' alias also attempts to create a photo, but receives a 200 status with actual data. This discrepancy suggests that the application may be vulnerable to query deny bypass via the use of query aliases. Further investigation is necessary to fully confirm this finding, but based on the available data, it appears that access control can be bypassed using query aliases, making the severity CRITICAL."", ""evidence"": ""Non-aliased query is blocked (400 error) while aliased query succeeds (200 status with data). This indicates potential access control bypass via query aliases."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""query_deny_bypass"", ""severity"": ""CRITICAL"", ""confidence"": 0.9, ""evidence"": ""Non-aliased query is blocked (400 error) while aliased query succeeds (200 status with data). This indicates potential access control bypass via query aliases."", ""explanation"": ""In the provided responses, the non-aliased query attempts to create a photo but receives a 400 error, indicating that access control is in place. On the other hand, the aliased query using the 's: queryName' alias also attempts to create a photo, but receives a 200 status with actual data. This discrepancy suggests that the application may be vulnerable to query deny bypass via the use of query aliases. Further investigation is necessary to fully confirm this finding, but based on the available data, it appears that access control can be bypassed using query aliases, making the severity CRITICAL.""}}]"
2025-10-08T07:48:46.919473,createPhoto_response_9,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,1,0,0,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Introspection"", ""detection"": ""vulnerable"", ""category"": ""Injection Attacks"", ""description"": ""The error message 'Cannot query field \""createPhoto\"" on type \""Query\""' suggests that the underlying implementation is exposing schema details to the client. This is a strong indication of an Introspection vulnerability, as the GraphQL schema is providing sensitive information about the underlying database or query structure. An attacker can exploit this to discover sensitive information about the database or leverage this information for further attacks."", ""evidence"": ""The response contains an error related to query field traversal, indicating that the GraphQL schema is exposed."", ""confidence"": 1.0, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Introspection"", ""severity"": ""CRITICAL"", ""confidence"": 1.0, ""evidence"": ""The response contains an error related to query field traversal, indicating that the GraphQL schema is exposed."", ""explanation"": ""The error message 'Cannot query field \""createPhoto\"" on type \""Query\""' suggests that the underlying implementation is exposing schema details to the client. This is a strong indication of an Introspection vulnerability, as the GraphQL schema is providing sensitive information about the underlying database or query structure. An attacker can exploit this to discover sensitive information about the database or leverage this information for further attacks.""}}]"
2025-10-08T07:48:50.112381,createPhoto_response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
