timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-05T20:28:15.225337,getUsers_response_2,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:17.108088,getUsers_response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:19.168330,getUsers_response_4,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:20.640813,getUsers_response_5,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:22.450530,getUsers_response_6,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:25.064575,getUsers_response_7,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:26.909863,getUsers_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:28.803996,getUsers_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:30.734123,getUsers_response_10,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:28:32.555286,getUsers_response_11,400,1,1,0.0,both_detected,,Information Disclosure,Injection Attacks,1,0,0,0,0,1,0.0,no_potential,,,,"[{""detection_name"": ""Field Suggestions Enabled"", ""detection"": ""vulnerable"", ""category"": ""Information Disclosure"", ""description"": ""Field suggestions enabled - potential information disclosure"", ""evidence"": ""Found \""did you mean\"" in error message - field suggestions are enabled""}]","[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL API response explicitly suggests correct field names ('firstName', 'lastName') when an incorrect field ('firstNme', 'lastNam') is queried. This is a common form of information disclosure known as 'field suggestion' where the API leaks schema details (the existence of correct field names) that could aid an attacker in crafting valid queries, potentially leading to further data enumeration or manipulation. While not directly exploitable for data exfiltration, it lowers the bar for an attacker to understand the API's structure."", ""evidence"": ""message: \""Cannot query field \\\""firstNme\\\"" on type \\\""User\\\"". Did you mean \\\""firstName\\\"" or \\\""lastName\\\""?\"", message: \""Cannot query field \\\""lastNam\\\"" on type \\\""User\\\"". Did you mean \\\""lastName\\\""?\"""", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.8, ""evidence"": ""message: \""Cannot query field \\\""firstNme\\\"" on type \\\""User\\\"". Did you mean \\\""firstName\\\"" or \\\""lastName\\\""?\"", message: \""Cannot query field \\\""lastNam\\\"" on type \\\""User\\\"". Did you mean \\\""lastName\\\""?\"""", ""explanation"": ""The GraphQL API response explicitly suggests correct field names ('firstName', 'lastName') when an incorrect field ('firstNme', 'lastNam') is queried. This is a common form of information disclosure known as 'field suggestion' where the API leaks schema details (the existence of correct field names) that could aid an attacker in crafting valid queries, potentially leading to further data enumeration or manipulation. While not directly exploitable for data exfiltration, it lowers the bar for an attacker to understand the API's structure.""}}]"
