timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-05T20:36:39.485590,createTransaction_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:41.738101,createTransaction_response_3,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:43.435030,createTransaction_response_4,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:45.231889,createTransaction_response_5,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:47.181562,createTransaction_response_6,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:49.112086,createTransaction_response_7,400,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:51.590731,createTransaction_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:54.155234,createTransaction_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T20:36:55.885400,createTransaction_response_10,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,0,1,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response explicitly suggests alternative valid fields ('getTransaction' or 'getTransactions') for the 'Query' type. This behavior, while seemingly helpful for developers, constitutes information disclosure about the GraphQL schema. An attacker can use such hints to progressively learn the schema structure, even if introspection queries are disabled. This makes it easier to craft malicious queries or identify other potential vulnerabilities by revealing available operations and types."", ""evidence"": ""Response message 'Cannot query field \""createTransaction\"" on type \""Query\"". Did you mean \""getTransaction\"" or \""getTransactions\""?'"", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.8, ""evidence"": ""Response message 'Cannot query field \""createTransaction\"" on type \""Query\"". Did you mean \""getTransaction\"" or \""getTransactions\""?'"", ""explanation"": ""The GraphQL response explicitly suggests alternative valid fields ('getTransaction' or 'getTransactions') for the 'Query' type. This behavior, while seemingly helpful for developers, constitutes information disclosure about the GraphQL schema. An attacker can use such hints to progressively learn the schema structure, even if introspection queries are disabled. This makes it easier to craft malicious queries or identify other potential vulnerabilities by revealing available operations and types.""}}]"
2025-10-05T20:36:57.904707,createTransaction_response_11,400,1,1,0.0,both_detected,,Information Disclosure,Injection Attacks,1,0,0,0,0,1,0.0,no_potential,,,,"[{""detection_name"": ""Field Suggestions Enabled"", ""detection"": ""vulnerable"", ""category"": ""Information Disclosure"", ""description"": ""Field suggestions enabled - potential information disclosure"", ""evidence"": ""Found \""did you mean\"" in error message - field suggestions are enabled""}]","[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL API is suggesting correct field names ('amount' and 'description') when provided with misspelled or incorrect field names ('amouunt' and 'descriptlion'). This behavior is known as a 'field_suggestions' vulnerability. While not directly exploitable for data exfiltration or access control bypass, it aids attackers in understanding the API's schema through trial and error, making it easier to craft valid queries and potentially discover sensitive fields that might otherwise remain hidden without prior knowledge of the schema."", ""evidence"": ""The error messages 'Cannot query field \""amouunt\"" on type \""Transaction\"". Did you mean \""amount\""?' and 'Cannot query field \""descriptlion\"" on type \""Transaction\"". Did you mean \""description\""?' explicitly suggest correct field names."", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.9, ""evidence"": ""The error messages 'Cannot query field \""amouunt\"" on type \""Transaction\"". Did you mean \""amount\""?' and 'Cannot query field \""descriptlion\"" on type \""Transaction\"". Did you mean \""description\""?' explicitly suggest correct field names."", ""explanation"": ""The GraphQL API is suggesting correct field names ('amount' and 'description') when provided with misspelled or incorrect field names ('amouunt' and 'descriptlion'). This behavior is known as a 'field_suggestions' vulnerability. While not directly exploitable for data exfiltration or access control bypass, it aids attackers in understanding the API's schema through trial and error, making it easier to craft valid queries and potentially discover sensitive fields that might otherwise remain hidden without prior knowledge of the schema.""}}]"
