timestamp,node_name,response_status,simple_count,llm_count,agreement_score,consensus,common_categories,simple_unique,llm_unique,simple_vulnerable_count,simple_potential_count,simple_safe_count,llm_vulnerable_count,llm_potential_count,llm_safe_count,potential_agreement_score,potential_consensus,common_potential_categories,simple_unique_potential,llm_unique_potential,simple_results,llm_results
2025-10-05T21:39:13.155740,deleteUser_response_2,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:14.531077,deleteUser_response_3,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:16.082138,deleteUser_response_4,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:17.232724,deleteUser_response_5,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:18.321808,deleteUser_response_6,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:19.839886,deleteUser_response_7,200,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:21.659151,deleteUser_response_8,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:24.025524,deleteUser_response_9,,0,0,0.0,no_vulnerabilities,,,,0,0,0,0,0,0,0.0,no_potential,,,,[],[]
2025-10-05T21:39:25.908048,deleteUser_response_10,400,0,1,0.0,llm_only,,,Injection Attacks,0,0,0,0,0,1,0.0,no_potential,,,,[],"[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL error message explicitly suggests valid field names ('getUser' or 'getUsers') when an invalid one ('deleteUser') is provided to the 'Query' type. This behavior indicates that introspection is enabled, allowing an attacker to enumerate available queries even if direct introspection queries are blocked. While not a direct introspection query, this 'did you mean' functionality effectively leaks parts of the schema, which is a form of information disclosure. This can assist an attacker in understanding the API structure and crafting further queries or mutations, potentially leading to other vulnerabilities."", ""evidence"": ""Cannot query field \""deleteUser\"" on type \""Query\"". Did you mean \""getUser\"" or \""getUsers\""?"", ""confidence"": 0.8, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.8, ""evidence"": ""Cannot query field \""deleteUser\"" on type \""Query\"". Did you mean \""getUser\"" or \""getUsers\""?"", ""explanation"": ""The GraphQL error message explicitly suggests valid field names ('getUser' or 'getUsers') when an invalid one ('deleteUser') is provided to the 'Query' type. This behavior indicates that introspection is enabled, allowing an attacker to enumerate available queries even if direct introspection queries are blocked. While not a direct introspection query, this 'did you mean' functionality effectively leaks parts of the schema, which is a form of information disclosure. This can assist an attacker in understanding the API structure and crafting further queries or mutations, potentially leading to other vulnerabilities.""}}]"
2025-10-05T21:39:27.897718,deleteUser_response_11,400,1,1,0.0,both_detected,,Information Disclosure,Injection Attacks,1,0,0,0,0,1,0.0,no_potential,,,,"[{""detection_name"": ""Field Suggestions Enabled"", ""detection"": ""vulnerable"", ""category"": ""Information Disclosure"", ""description"": ""Field suggestions enabled - potential information disclosure"", ""evidence"": ""Found \""did you mean\"" in error message - field suggestions are enabled""}]","[{""detection_name"": ""LLM: Information Disclosure"", ""detection"": ""safe"", ""category"": ""Injection Attacks"", ""description"": ""The GraphQL response explicitly suggests a correct field name ('id') when an incorrect one ('iD') was provided. This is a clear indication of a 'field_suggestions' vulnerability, which falls under Information Disclosure. While not directly exploitable for data compromise, it helps attackers enumerate valid fields in the GraphQL schema, aiding in reconnaissance and the crafting of more effective attacks against the API."", ""evidence"": ""message: \""Cannot query field \\\""iD\\\"" on type \\\""User\\\"". Did you mean \\\""id\\\""?\"""", ""confidence"": 0.9, ""llm_analysis"": {""is_vulnerable"": true, ""vulnerability_type"": ""Information Disclosure"", ""severity"": ""LOW"", ""confidence"": 0.9, ""evidence"": ""message: \""Cannot query field \\\""iD\\\"" on type \\\""User\\\"". Did you mean \\\""id\\\""?\"""", ""explanation"": ""The GraphQL response explicitly suggests a correct field name ('id') when an incorrect one ('iD') was provided. This is a clear indication of a 'field_suggestions' vulnerability, which falls under Information Disclosure. While not directly exploitable for data compromise, it helps attackers enumerate valid fields in the GraphQL schema, aiding in reconnaissance and the crafting of more effective attacks against the API.""}}]"
